12 Aug 2020 17:05:42	41.17	1012.73	24.24	4.07
12 Aug 2020 17:05:42	41.08	1012.73	24.25	4.29
12 Aug 2020 17:05:42	41.20	1012.74	24.24	4.29
12 Aug 2020 17:05:43	41.17	1012.75	24.25	4.45
12 Aug 2020 17:05:43	41.29	1012.72	24.25	4.39
12 Aug 2020 17:05:43	41.28	1012.71	24.25	4.35
12 Aug 2020 17:05:43	41.13	1012.74	24.25	4.29
12 Aug 2020 17:05:43	41.24	1012.73	24.24	4.36
12 Aug 2020 17:05:43	41.21	1012.75	24.25	4.34
12 Aug 2020 17:05:44	41.35	1012.76	24.26	3.92
12 Aug 2020 17:05:44	41.12	1012.75	24.24	4.00
12 Aug 2020 17:05:44	41.22	1012.74	24.25	4.35
12 Aug 2020 17:05:44	41.30	1012.75	24.25	4.17
12 Aug 2020 17:05:44	41.30	1012.73	24.25	4.39
12 Aug 2020 17:05:44	41.06	1012.73	24.25	4.24
12 Aug 2020 17:05:45	41.21	1012.74	24.26	4.04
12 Aug 2020 17:05:45	41.23	1012.72	24.26	4.15
12 Aug 2020 17:05:45	41.27	1012.74	24.26	4.23
12 Aug 2020 17:05:45	41.20	1012.73	24.24	4.34
12 Aug 2020 17:05:45	41.32	1012.73	24.26	4.31
12 Aug 2020 17:05:46	41.29	1012.69	24.26	4.41
12 Aug 2020 17:05:46	41.12	1012.74	24.26	4.52
12 Aug 2020 17:05:46	41.32	1012.75	24.25	4.06
12 Aug 2020 17:05:46	41.20	1012.75	24.25	3.90
12 Aug 2020 17:05:46	41.21	1012.75	24.26	4.10
12 Aug 2020 17:05:46	41.24	1012.74	24.25	4.54
12 Aug 2020 17:05:47	41.20	1012.75	24.25	4.13
12 Aug 2020 17:05:47	41.22	1012.73	24.25	4.39
12 Aug 2020 17:05:47	41.15	1012.74	24.25	4.03
12 Aug 2020 17:05:47	41.21	1012.77	24.26	4.15
12 Aug 2020 17:05:47	41.27	1012.75	24.25	4.38
12 Aug 2020 17:05:48	41.19	1012.74	24.25	4.38
12 Aug 2020 17:05:48	41.38	1012.78	24.26	4.30
12 Aug 2020 17:05:48	41.06	1012.75	24.26	4.38
12 Aug 2020 17:05:48	41.43	1012.73	24.26	4.26
12 Aug 2020 17:05:48	41.21	1012.76	24.25	4.34
12 Aug 2020 17:05:48	41.19	1012.75	24.25	4.34
12 Aug 2020 17:05:49	41.05	1012.73	24.25	4.25
12 Aug 2020 17:05:49	41.20	1012.76	24.26	4.13
12 Aug 2020 17:05:49	41.15	1012.75	24.26	4.41
12 Aug 2020 17:05:49	41.27	1012.72	24.25	4.62
12 Aug 2020 17:05:49	41.26	1012.74	24.25	4.25
12 Aug 2020 17:05:49	41.43	1012.75	24.25	4.18
12 Aug 2020 17:05:50	41.10	1012.73	24.25	4.27
12 Aug 2020 17:05:50	41.31	1012.73	24.25	4.27
12 Aug 2020 17:05:50	41.19	1012.75	24.25	4.10
12 Aug 2020 17:05:50	41.15	1012.73	24.25	4.32
12 Aug 2020 17:05:50	41.14	1012.75	24.25	4.25
12 Aug 2020 17:05:51	41.20	1012.73	24.25	4.45
12 Aug 2020 17:05:51	41.07	1012.76	24.25	4.20
12 Aug 2020 17:05:51	41.20	1012.74	24.25	4.21
12 Aug 2020 17:05:51	41.26	1012.73	24.26	4.27
12 Aug 2020 17:05:51	41.17	1012.72	24.25	4.32
12 Aug 2020 17:05:51	41.24	1012.74	24.25	4.35
12 Aug 2020 17:05:52	41.20	1012.73	24.26	4.21
12 Aug 2020 17:05:52	41.36	1012.72	24.25	4.31
12 Aug 2020 17:05:52	41.18	1012.73	24.26	4.17
12 Aug 2020 17:05:52	41.06	1012.75	24.24	4.35
12 Aug 2020 17:05:52	41.23	1012.72	24.25	4.29
12 Aug 2020 17:05:53	40.96	1012.73	24.25	4.25
12 Aug 2020 17:05:53	41.09	1012.74	24.25	4.31
12 Aug 2020 17:05:53	41.14	1012.76	24.25	4.24
12 Aug 2020 17:05:53	41.12	1012.75	24.25	4.27
12 Aug 2020 17:05:53	41.33	1012.65	24.25	4.22
12 Aug 2020 17:05:53	41.12	1012.72	24.26	4.45
12 Aug 2020 17:05:54	41.32	1012.71	24.25	4.17
12 Aug 2020 17:05:54	41.08	1012.75	24.26	4.20
12 Aug 2020 17:05:54	41.25	1012.73	24.26	3.92
12 Aug 2020 17:05:54	41.21	1012.71	24.26	3.90
12 Aug 2020 17:05:54	41.12	1012.74	24.26	4.22
12 Aug 2020 17:05:54	41.23	1012.72	24.27	4.10
12 Aug 2020 17:05:55	40.95	1012.74	24.26	4.38
12 Aug 2020 17:05:55	41.24	1012.75	24.26	4.20
12 Aug 2020 17:05:55	41.32	1012.75	24.25	4.25
